declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
NJ-WHITMAN-EO-120,Whitman,120,"Declares state of emergency exists in New Jersey due to severe weather conditions caused by snow and blizzard conditions, including hazardous road conditions, high tides and coastal flooding.",2000-12-30,https://www.nj.gov/infobank/circular/eow120.htm
NJ-FLORIO-EO-23,Florio,23,Ratifies verbal declaration by Acting Governor John Lynch of a limited State of Emergency.,1991-01-10,https://www.nj.gov/infobank/circular/eof23.htm
NJ-FLORIO-EO-33,Florio,33,Gives Department of Treasury title to all State-owned vehicles.,1991-06-07,https://www.nj.gov/infobank/circular/eof33.htm
NJ-FLORIO-EO-37,Florio,37,Declares State of Emergency in Lacey Township.,1991-07-19,https://www.nj.gov/infobank/circular/eof37.htm
NJ-FLORIO-EO-46,Florio,46,"Limited State of Emergency in Atlantic, Cape May, Monmouth, and Ocean Counties.",1991-10-31,https://www.nj.gov/infobank/circular/eof46.htm
NJ-FLORIO-EO-50,Florio,50,Declares State of Emergency due to weather conditions.,1992-01-04,https://www.nj.gov/infobank/circular/eof50.htm
NJ-FLORIO-EO-66,Florio,66,Creates Chief of Economic Recovery position.,1992-10-19,https://www.nj.gov/infobank/circular/eof66.htm
NJ-FLORIO-EO-73,Florio,73,"Declares and proclaims a limited State of Emergency presently exists in Atlantic, Burlington, Cape May, Cumberland, Middlesex, Monmouth and Ocean Counties. Orders the New Jersey National Guard to active duty, such members of the National Guard that in the Adjutant General's judgment are necessary to provide aid to the above communities. The Superintendent of the Division of State Police is hereby authorized to order evacuations of persons, except for emergency and governmental personnel, etc.",1992-12-11,https://www.nj.gov/infobank/circular/eof73.htm
NJ-FLORIO-EO-74,Florio,74,"Declares an additional State of Emergency in the counties of Bergen, Hudson, and Salem. See Executive Order No. 73.",1991-12-11,https://www.nj.gov/infobank/circular/eof73.htm
NJ-FLORIO-EO-75,Florio,75,"Declares an additional State of Emergency in the counties of Camden, Essex, Gloucester, Hunterdon, Mercer, Morris, Passaic, Somerset, Sussex, Union and Warren Counties. See Executive Order No. 73.",1992-12-11,https://www.nj.gov/infobank/circular/eof75.htm
NJ-FLORIO-EO-91,Florio,91,"Orders and Directs each State agency and instrumentality shall appoint within 30 days of effective date of this Order, a coordinator from the agency procurement staff who will be responsible for coordinating with the Division of Purchase and Property and the Division of Solid Waste Management, the procurement of recycled products by the agency or instrumentality. The coordinator's responsibility is to assure agency compliance with the purchasing goals of this Order, etc.",1993-05-03,https://www.nj.gov/infobank/circular/eof91.htm
NJ-FLORIO-EO-115,Florio,115,Establishes an interagency State Hazard Mitigation Team whose participants will evaluate hazard mitigation initiatives based on current agency policies and programs.,1994-01-11,https://www.nj.gov/infobank/circular/eof115.htm
NJ-KEAN-EO-219,Kean,219,Order and direct State entities to take steps to reduce emissions of climate-affecting gases,1989-10-23,https://www.nj.gov/infobank/circular/eok219.htm
