declaration_id,eo_number,event_description,archive_record_url,review_reason
OR-EO-21-11,21-11,"Determination of a State of Drought Emergency in Baker, Douglas, Gilliam, Morrow, and Wheeler Counties Due to Lack of Precipitation and Unusually Low Snow Pack and Streamflow.",https://www.oregon.gov/gov/eo/eo-21-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-21-09,21-09,DETERMINATION OF A STATE OF DROUGHT EMERGENCY IN LAKE COUNTY DUE TO LACK OF PRECIPITATION AND UNUSUALLY LOW SNOW PACK AND STREAMFLOW.,https://www.oregon.gov/gov/eo/eo-21-09.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-21-08,21-08,"Determination of a State of Drought Emergency in Jackson County Due to Unusually Low Snow Pack, Lack of Precipitation, Low Streamflow, and Low Reservoir Levels",https://www.oregon.gov/gov/eo/eo-21-08.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-21-07,21-07,Determination of a State of Drought Emergency in Klamath County Due to Unusually Low Snow Pack and Lack of Precipitation,https://www.oregon.gov/gov/eo/eo-21-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-21-02,21-02,"Determination of State of Emergency in Benton, Clackamas, Hood River, Linn, Marion, Multnomah, Polk, Washington, and Yamhill Counties Due to a Severe Winter Storm that Inlcudes Heavy Snow and Ice Accumulations, High Winds, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo-21-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-21-01,21-01,"Determination of State of Emergency in Clatsop, Curry, Hood River, Lincoln, Multnomah, and Tillamook Counties Due to a Severe Winter Storm that Included High Winds, Heavy Rain, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo-21-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-60,20-60,Proclamation of State of Emergency to Support Ongoing Recovery from Catastrophic Wildfires,https://www.oregon.gov/gov/eo/eo-20-60.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-52,20-52,Invocation of Emergency Conflagration Act for the Two Four Two Fire in Klamath County,https://www.oregon.gov/gov/eo/eo_20-52.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-51,20-51,Invocation of Emergency Conflagration Act for the South Obenchain Fire in Jackson County,https://www.oregon.gov/gov/eo/eo_20-51.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-50,20-50,Invocation of Emergency Conflagration Act for the Riverside Fire in Clackamas County,https://www.oregon.gov/gov/eo/eo_20-50.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-49,20-49,Invocation of Emergency Conflagration Act for the Archie Creek Fire in Douglas County,https://www.oregon.gov/gov/eo/eo_20-49.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-48,20-48,Invocation of Emergency Conflagration Act for the Brattain Fire in Lake County,https://www.oregon.gov/gov/eo/eo_20-48.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-47,20-47,Invocation of Emergency Conflagration Act for the North Cascade Complex Fire in Clackamas County,https://www.oregon.gov/gov/eo/eo_20-47.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-46,20-46,"Determination of a State of Drought Emergency in Baker County Due to Unusually Low Water Supplies and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_20-46.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-45,20-45,Invocation of Emergency Conflagration Act for the Slater Fire in Josephine County,https://www.oregon.gov/gov/eo/eo_20-45.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-44,20-44,Invocation of Emergency Conflagration Act for the Almeda Fire in Jackson County,https://www.oregon.gov/gov/eo/eo_20-44.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-43,20-43,Invocation of Emergency Conflagration Act for the Powerline Fire in Washington County,https://www.oregon.gov/gov/eo/eo_20-43.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-41,20-41,"Invocation of Emergency Conflagration Act Statewide in Light of Extreme Fire Danger from Hot, Dry, Windy Conditions",https://www.oregon.gov/gov/eo/eo_20-41.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-40,20-40,Invocation of Emergency Conflagration Act for the Holiday Farm Fire in Lane County,https://www.oregon.gov/gov/eo/eo_20-40.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-39,20-39,Invocation of Emergency Conflagration Act for the Beachie Creek and Lionshead Fires in Marion County,https://www.oregon.gov/gov/eo/eo_20-39.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-36,20-36,Invocation of Emergency Conflagration Act for the White River Fire in Wasco County,https://www.oregon.gov/gov/eo/eo_20-36.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-35,20-35,Proclamation of State of Emergency Due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo_20-35.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-34,20-34,Invocation of Emergency Conflagration Act for the Mosier Creek Fire in Wasco County,https://www.oregon.gov/gov/eo/eo_20-34.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-32,20-32,"Determination of a State of Drought Emergency in Morrow and Wheeler Counties Due to Unusually Low Water Supplies and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_20-32.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-31,20-31,"Determination of a State of Drought Emergency in Douglas, Gilliam, Josephine, Crook, Deschutes, Jefferson and Wasco Counties due to Unusually Low Water Supplies and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_20-31.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-26,20-26,"Determination of a State of Drought Emergency in Coos County Due to Unusually Low Streamflow and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_20-26.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-23,20-23,Determination of a State of Drought Emergency in Jackson County Due to Unusually Low Streamflow and Hot Dry Conditions,https://www.oregon.gov/gov/eo/eo_20-23.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-21,20-21,"Determination of a State of Drought Emergency in Curry County due to Unusually Low Streamflow and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_20-21.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-02,20-02,"Determination of a State of Drought Emergency in Klamath County due to low snowpack, precipitation, streamflow, and warming temperatures",https://www.oregon.gov/gov/eo/eo_20-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-20-01,20-01,"Determination of State of Emergency in Umatilla, Union and Wallowa Counties due to a Severe Storm that includes Heavy Rain, Snowmelt, Flooding and Landslides",https://www.oregon.gov/gov/eo/eo_20-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-19-04,19-04,"Determination of State of Emergency in Baker, Coos, Curry, Douglas, Grant, Harney, Lane, Linn, Malheur, Umatilla, Union, Wallowa, and Wheeler Counties Due to a Severe Winter Storm that Includes High Winds, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo-19-04.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-19-02,19-02,"Determination of State of Emergency in Coos, Curry, Deschutes, Douglas, Jackson, Josephine, Klamath, Lane, Linn, and Marion Counties due to a Severe Winter Storm that includes Heavy Snow and Ice Accumulation, High Winds, Flooding, and Landslides,",https://www.oregon.gov/gov/eo/eo_19-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-27,18-27,Invocation of Emergency Conflagration Act for the Klondike West Fire in Curry County,https://www.oregon.gov/gov/eo/eo_18-27.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-26,18-26,"Determination of a State of Drought Emergency in Malheur County due to a summer of low streamflow and hot, dry conditions",https://www.oregon.gov/gov/eo/eo_18-26.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-25,18-25,"Determination of a state of drought emergency in Gilliam County due to low streamflow and hot, dry conditions",https://www.oregon.gov/gov/eo/eo_18-25.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-24,18-24,Invocation of Emergency Conflagration Act for the Hugo Fire in Josephine County,https://www.oregon.gov/gov/eo/eo_18-24.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-23,18-23,Invocation of Emergency Conflagration Act for the Ramsey Canyon Fire in Jackson County,https://www.oregon.gov/gov/eo/eo_18-23.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-22,18-22,Invocation of Emergency Conflagration Act for the Stubblefield and Other Fires in Gilliam and Wheeler Counties,https://www.oregon.gov/gov/eo/eo_18-22.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-21,18-21,Invocation of Emergency Conflagration Act for the Memaloose 2 Fire in Wasco County,https://www.oregon.gov/gov/eo/eo_18-21.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-20,18-20,"Determination of a State of Drought Emergency in Morrow County Due to Low Streamflow and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_18-20.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-19,18-19,"Determination of a State of Drought Emergency in Lincoln County Due to Low Streamflow and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_18-19.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-17,18-17,Invocation of Emergency Conflagration Act for the South Valley Fire in Wasco County,https://www.oregon.gov/gov/eo/eo_18-17.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-15,18-15,Invocation of Emergency Conflagration Act for the Garner Complex Fire in Jackson and Josephine Counties,https://www.oregon.gov/gov/eo/eo_18-15.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-14,18-14,Proclamation of State of Emergency Due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo_18-14.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-13,18-13,Invocation of Emergency Conflagration Act for the Substation Fire in Sherman and Wasco Counties,https://www.oregon.gov/gov/eo/eo_18-13.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-12,18-12,"Determination of a State of Drought Emergency in Wheeler County Due to Low Streamflow and Hot, Dry Conditions",https://www.oregon.gov/gov/eo/eo_18-12.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-11,18-11,Invocation of Emergency Conflagration Act for the Graham Fire in Jefferson County,https://www.oregon.gov/gov/eo/eo_18-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-10,18-10,"Determination of a State of Drought Emergency in Douglas County due to Low Snowpack, Precipitation, and Streamflow, and Warming Temperatures",https://www.oregon.gov/gov/eo/eo_18-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-09,18-09,"Determination of a State of Drought Emergency in Baker County due to Low Snowpack, Precipitation, and Streamflow, and Warming Temperatures",https://www.oregon.gov/gov/eo/eo_18-09.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-07,18-07,"Determination of a State of Drought Emergency in Lake County due to Low Snowpack, Precipitation, and Streamflow, and Warming Temperatures",https://www.oregon.gov/gov/eo/eo_18-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-06,18-06,"Determination of a State of Drought Emergency in Harney County Due to Low Snowpack, Precipitation, and Streamflow, and Warming Temperatures",https://www.oregon.gov/gov/eo/eo_18-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-04,18-04,"Determination of a state of drought emergency in Grant County due to low snowpack, precipitation, and streamflow, and warming temperatures",https://www.oregon.gov/gov/eo/eo_18-04.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-18-02,18-02,"Determination of a State of Drought Emergency in Klamath County Due to Low Snowpack, Precipitation, and Streamflow, and Warmer Than Normal Temperatures",https://www.oregon.gov/gov/eo/eo_18-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-19,17-19,Invocation of Emergency Conflagration Act for the Eagle Creek Fire in Hood River and Multnomah Counties,https://www.oregon.gov/gov/eo/eo_17-19.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-18,17-18,Invocation of Emergency Conflagration Act for the Chetco Bar Fire in Curry County,https://www.oregon.gov/gov/eo/eo_17-18.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-17,17-17,Invocation of Emergency Conflagration Act for the Milli fire in Deschutes County,https://www.oregon.gov/gov/eo/eo_17-17.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-16,17-16,Invocation of Emergency Conflagration Act for the Flounce Fire in Jackson County,https://www.oregon.gov/gov/eo/eo_17-16.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-15,17-15,Proclamation of State of Emergency Due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo_17-15.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-06,17-06,"Determination of State of Emergency in Clackamas, Clatsop, Columbia, Coos, Curry, Douglas, Gilliam, Grant, Harney, Hood River, Josephine, Lake, Lane, Marion, Multnomah, Tillamook, Wasco, and Washington Counties, Due to a Severe Winter Storm that Includes High Winds, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo_17-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-05,17-05,"Determination of State of Emergency in Coos, Curry, Douglas, Josephine, Multnomah, and Tillamook Counties Due to a Severe Winter Storm that Includes High Winds, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo_17-05.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-03,17-03,"Proclamation of State of Emergency for Malheur County Regarding Effects of Severe Winter Storms and Delegation of Emergency Authority Pursuant to ORS 401.035(2) to Suspend State Adminiistrative Rules that Prevent, Hinder or Delay Mitigation of the Effects of these Winter STorms",https://www.oregon.gov/gov/eo/eo_17-03.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-17-02,17-02,"Determination of State of Emergency in Oregon due to a Severe Winter Storm that includes Heavy Snow and Ice Accumulation, High Winds, Flooding, and Landslides.",https://www.oregon.gov/gov/eo/eo_17-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-16-14,16-14,Invocation of Emergency Conflagration Act for the Wassen Pond Fire in Wasco County,https://www.oregon.gov/gov/eo/eo_16-14.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-16-11,16-11,Invocation of Emergency Conflagration Act for the Akawana fire in Jefferson County,https://www.oregon.gov/gov/eo/eo-16-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-16-10,16-10,Invocation of Emergency Conflagration Act for the Wasco County Train Derailment in Wasco County,https://www.oregon.gov/gov/eo/eo_16-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-22,15-22,"Determination of State of Emergency in Douglas County Due to Wildland Fires Beginning August 10, 2015",https://www.oregon.gov/gov/eo/eo_15-22.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-21,15-21,Invocation of Emergency Conflagration Act for the Dry Gulch Fire in Baker County,https://www.oregon.gov/gov/eo/eo_15-21.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-20,15-20,"Determination of State of Emergency in Baker and Grant Counties, due to Wildland Fires beginning August 10, 2015",https://www.oregon.gov/gov/eo/eo_15-20.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-19,15-19,"Determination of a State of Drought Emergency in Marion County Due to Drought, Low Snow Pack Levels, and Low Water Conditions",https://www.oregon.gov/gov/eo/eo_15-19.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-17,15-17,"Proclamation of State of Emergency Regarding Effects of Wildfire and Delegation of Authority to Suspend Administrative Rules that Prevent, Hinder or Delay Mitigation of the Effects of Wildfires",https://www.oregon.gov/gov/eo/eo-15-17.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-16,15-16,Proclamation of state of emergency due to imminent threat of wildfire,https://www.oregon.gov/gov/eo/eo-15-16.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-15,15-15,Invocation of emergency conflagration act for the Grizzly Bear Complex fire in Wallowa county,https://www.oregon.gov/gov/eo/eo-15-15.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-14,15-14,Invocation of emergency conflagration act for the Canyon Creek Complex fire in Grant county,https://www.oregon.gov/gov/eo/eo-15-14.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-13,15-13,Invocation of emergency conflagration act for the Cornet and Windy Ridge fires in Baker county,https://www.oregon.gov/gov/eo/eo-15-13.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-12,15-12,Invocation of emergency conflagration act for the Stouts Creek fire in Douglas county,https://www.oregon.gov/gov/eo/eo-15-12.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-11,15-11,"Determination of a state of drought emergency in Linn County due to drought, low snow pack levels, and low water conditions",https://www.oregon.gov/gov/eo/eo-15-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-10,15-10,Determination of a state of emergency regarding delivery of aircraft fuel directed to use in firefighting activities,https://www.oregon.gov/gov/eo/eo-15-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-08,15-08,"Determination of a state of drought emergency in Curry, Hood River and Union Counties due to drought, low snow pack levels, and low water conditions",https://www.oregon.gov/gov/eo/eo-15-08.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-07,15-07,Determination of a State of Drought Emergency in Sherman County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-15-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-06,15-06,"Determination of a state of drought emergency in Gilliam, Jefferson, Coos and Douglas counties due to drought, low snow levels, and low water conditions.",https://www.oregon.gov/gov/eo/eo-15-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-05,15-05,"Determination of a state of drought emergency in Deschutes, Grant, Jackson, Josephine, Lane, Morrow, Umatilla, and Wasco counties due to drought, low snow pack levels, and low water conditions",https://www.oregon.gov/gov/eo/eo-15-05.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-03,15-03,"Determination of a state of drought emergency in Crook, Harney, and Klamath Counties due to drought, low snow pack levels, and low water conditions",https://www.oregon.gov/gov/eo/eo-15-03.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-15-02,15-02,Determination of a state of drought emergency in Lake and Malheur Counties due to drought and low water conditions,https://www.oregon.gov/gov/eo/eo-15-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-15,14-15,Invocation of Emergency Conflagration Act for the Scoggins Creek Fire in Washington County,https://www.oregon.gov/gov/eo/eo-14-15.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-13,14-13,Invocation of Emergency Conflagration Act for the 36 Pit Fire in Clackamas County,https://www.oregon.gov/gov/eo/eo-14-13.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-12,14-12,Determination of a State of Drought Emergency in Baker County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-14-12.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-10,14-10,Invocation of Emergency Conflagration Act for the Rogue River Drive Fire in Jackson County,https://www.oregon.gov/gov/eo/eo-14-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-09,14-09,Invocation of Emergency Conflagration Act for the Rowena Fire in Wasco County,https://www.oregon.gov/gov/eo/eo-14-09.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-08,14-08,Invocation of Emergency Conflagration Act for the Beaver Complex Fire in Jackson County,https://www.oregon.gov/gov/eo/eo-14-08.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-07,14-07,Proclamation of State of Emergency Due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo-14-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-06,14-06,Invocation of Emergency Conflagration Act for the Two Bulls Wildfire in Deschutes County,https://www.oregon.gov/gov/eo/eo-14-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-05,14-05,"Determination of a State of Drought Emergency in Grant, Josephine, and Wheeler Counties Due to Drought and Low Water Conditions",https://www.oregon.gov/gov/eo/eo-14-05.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-04,14-04,Determination of a State of Drought Emergency in Jackson County due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-14-04.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-03,14-03,"Determination of a State of Emergency in Hood River County due to Severe Winter Weather including Landslides, Snow Fall, and Ice Accumulation",https://www.oregon.gov/gov/eo/eo-14-03.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-02,14-02,Determination of a state of Drought Emergency in Crook County due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-14-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-14-01,14-01,"Determination of a State of Drought Emergency in Harney, Klamath, Lake, and Malheur Counties due to Drought and Low Water Conditions",https://www.oregon.gov/gov/eo/eo-14-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-13,13-13,Determination of a State of Emergency in Wasco and Hood River Counties due to Extreme Fire,https://www.oregon.gov/gov/eo/eo-13-13.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-12,13-12,Determination of a State of Emergency in Grant County due to Extreme Fire,https://www.oregon.gov/gov/eo/eo-13-12.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-11,13-11,Determination of a State of Emergency in Douglas and Josephine Counties due to Extreme Fire,https://www.oregon.gov/gov/eo/eo-13-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-10,13-10,Proclamation of State of Emergency due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo-13-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-09,13-09,Determination of a State of Drought Emergency in Morrow County due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-13-09.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-07,13-07,Determination of a State of Emergency in Josephine County due to Extreme Fire,https://www.oregon.gov/gov/eo/eo-13-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-06,13-06,"Determination of a state of drought emergency in Baker, Gilliam, and Malheur counties due to drought and low water conditions",https://www.oregon.gov/gov/eo/eo-13-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-13-05,13-05,Determination of a State of Drought Emergency in Klamath County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-13-05.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-12-14,12-14,Proclamation of State of Emergency Due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo-12-14.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-12-11,12-11,Determination of a State of Emergency in Harney and Malheur Counties due to Extreme Fires,https://www.oregon.gov/gov/eo/eo-12-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
