declaration_id,date_signed,event_description,decision,reason,date_evidence,archive_record_url,listing_url,fetch_error
MO-EO-05-10,2005-02-03,Gov. Matt Blunt transfers and consolidates in-home care programs for elderly and disabled individuals from the Department of Elementary and Secondary Education and the Department of Social Services to the Department of Health and Senior Services. (Feb. 3),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '3') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_010,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-11,2005-02-03,"Gov. Matt Blunt rescinds Executive Order 04-22 . The Department of Health and Senior Services, all Missouri health care providers, and others that possess influenza vaccine are ordered to adopt the Center for Disease Control and Prevention, Advisory Committee for Immunization Practices expanded priority group designation as soon as possible and update the designations as necessary. (Feb. 3)",exclude,"Non-weather disaster, public health, administrative, or outside NOAA storm-event scope","SOS year-index signing date: ('Feb', '3') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_011,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-12,2005-03-08,"Gov. Matt Blunt designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Mar. 8)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Mar', '8') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_012,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-13,2005-04-26,Gov. Matt Blunt establishes the Governor's Advisory Council for Plant Biotechnology. (Apr. 26) - Rescinded by Executive Order 10-06,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Apr', '26') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_013,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-14,2005-05-17,Gov. Matt Blunt establishes the Missouri School Bus Safety Task Force. (May 17),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('May', '17') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_014,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-15,2005-06-28,Gov. Matt Blunt establishes the Missouri Task Force on Eminent Domain. (June 28),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('June', '28') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_015,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-16,2005-07-01,"Gov. Matt Blunt transfers all powers, duties and functions of the State Board of Mediation to the Labor and Industrial Relations Commission of Missouri. (July 1) - Rescinded by Executive Order 07-28",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('July', '1') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_016,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-18,2005-07-12,Gov. Matt Blunt directs the Director of the Department of Insurance to adopt rules to protect consumer privacy while providing relevant information about insurance companies to the public. (July 12),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('July', '12') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_018,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-19,2005-07-19,Gov. Matt Blunt establishes the Insurance Advisory Panel. (July 19),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('July', '19') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_019,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-20,2005-07-21,Gov. Matt Blunt establishes the Missouri Homeland Security Advisory Council. The Division of Homeland Security is created within the Department of Public Safety. Executive Orders 02-15 and 02-16 are rescinded. (July 21),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('July', '21') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_020,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-21,2005-08-22,"Gov. Matt Blunt creates and amends the Meramec Regional Planning Commission to include Pulaski County. The Meramec Regional Planning Commission coincides with the boundaries of the counties of Crawford, Dent, Gasconade, Maries, Osage, Phelps, Washington and Pulaski. (Aug. 22)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Aug', '22') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_021,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-22,2005-08-26,Gov. Matt Blunt establishes the State Retirement Consolidation Commission. (Aug. 26),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Aug', '26') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_022,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-23,2005-08-30,"Gov. Matt Blunt acknowledges the regional state of emergency and temporarily waives regulatory requirements for commercial vehicles engaged in interstate disaster relief efforts in Alabama, Florida, Louisiana or Mississippi. (Aug. 30) - Rescinded by Executive Order 05-39",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Aug', '30') 2005; PDF/legal signature: this 30th day of August, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_023,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-24,2005-08-30,"Gov. Matt Blunt implements the Emergency Mutual Assistance Compact (EMAC) with the State of Mississippi, directs the State Emergency Management Agency to activate the EMAC plan, and authorizes the use of the Missouri National Guard in response to Hurricane Katrina. (Aug. 30)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Aug', '30') 2005; PDF/legal signature: this 30th day of August, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_024,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-25,2005-08-30,"Gov. Matt Blunt implements the Emergency Mutual Assistance Compact (EMAC) with the State of Louisiana, directs the State Emergency Management Agency to activate the EMAC plan, and authorizes the use of the Missouri National Guard in response to Hurricane Katrina. (Aug. 30)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Aug', '30') 2005; PDF/legal signature: this 30th day of August, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_025,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-26,2005-09-02,"Gov. Matt Blunt declares a state of emergency in Missouri and temporarily suspends rules and regulations regarding licensing of healthcare providers while providing direct care to Hurricane Katrina evacuees from Louisiana, Mississippi, Florida, and Alabama. (Sep. 2)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '2') 2005; PDF/legal signature: this 2nd day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_026,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-27,2005-09-02,"Gov. Matt Blunt declares a state of emergency in Missouri and directs all relevant state agencies to facilitate the temporary licensure of any healthcare providers accompanying and/or providing direct care to evacuees from Louisiana, Mississippi, Alabama and Florida. (Sep. 2)",review,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '2') 2005; PDF/legal signature: this 2nd day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_027,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-28,2005-09-04,"Gov. Matt Blunt declares a State of Emergency in Missouri, directs the Missouri State Emergency Operations Plan to be activated, and authorizes the use of state agencies to provide support to the relocation of Hurricane Katrina disaster victims. (Sep. 4)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '4') 2005; PDF/legal signature: this 4th day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_028,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-29,2005-09-04,Gov. Matt Blunt orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities as a result of the influx of Hurricane Katrina disaster victims. (Sep. 4),override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '4') 2005; PDF/legal signature: this 4th day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_029,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-30,2005-09-08,Gov. Matt Blunt establishes the Office of Supplier and Workforce Diversity to replace the Office of Equal Opportunity. Declares policies and procedures for procuring goods and services and remedying discrimination against minority and women-owned business enterprises. (Sep. 8) - Superseded in part by Executive Order 10-24 - Superseded by Executive Order 15-06 - Rescinded by Executive Order 24-11,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '8') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_030,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-31,2005-09-14,Gov. Matt Blunt assigns the Missouri Community Service Commission to the Department of Economic Development. (Sep. 14),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Sep', '14') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_031,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-32,2005-09-16,Gov. Matt Blunt declares a State of Emergency and orders an additional twenty-five full time equivalent employees may be granted leave to participate in disaster relief services in assisting Hurricane Katrina evacuees. (Sep. 16),override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '16') 2005; PDF/legal signature: this 16th day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_032,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-33,2005-09-21,Gov. Matt Blunt orders the Department of Corrections to lead an interagency steering team for the Missouri Reentry Process (MRP) to integrate offender reentry practices in state agencies and communities. (Sep. 21),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '21') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_033,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-34,2005-09-23,Gov. Matt Blunt orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities as a result of the influx of Hurricane Rita disaster victims. (Sep. 23),override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '23') 2005; PDF/legal signature: this 23rd day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_034,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-35,2005-09-23,"Gov. Matt Blunt declares a State of Emergency exists in Missouri, directs the Missouri State Emergency Operations Plan to be activated, and authorizes the use of state agencies to provide support to the relocation of Hurricane Rita disaster victims. (Sep. 23)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Sep', '23') 2005; PDF/legal signature: this 23rd day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_035,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-36,2005-09-23,Gov. Matt Blunt acknowledges the regional state of emergency and temporarily waives regulatory requirements for commercial vehicles engaged in interstate disaster relief efforts in Texas and Louisiana. (Sep. 23) - Rescinded by Executive Order 05-39,companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Sep', '23') 2005; PDF/legal signature: this 23rd day of September, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_036,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-37,2005-10-11,"Gov. Matt Blunt orders state offices to be closed on Friday, November 25, 2005. (Oct. 11)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Oct', '11') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_037,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-38,2005-10-21,"Gov. Matt Blunt implements the Emergency Mutual Assistance Compact (EMAC) with the State of Florida, directs the State Emergency Management Agency to activate the EMAC plan, and authorizes the use of the Missouri National Guard in response to Hurricane Wilma. (Oct. 21)",override_exclude,Out-of-state disaster assistance/evacuee support explicitly identified by source; no matching in-state weather event.,"SOS year-index signing date: ('Oct', '21') 2005; PDF/legal signature: this 21st day of October, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_038,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-39,2005-10-25,"Gov. Matt Blunt acknowledges the continuing regional state of emergency and temporarily waives regulatory requirements for commercial vehicles engaged in interstate disaster relief resulting from Hurricanes Katrina, Rita and Wilma. Executive Orders 05-23 and 05-36 are rescinded and replaced. (Oct. 25)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Oct', '25') 2005; PDF/legal signature: this 25th day of October, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_039,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-40,2005-10-26,Gov. Matt Blunt amends Executive Order 98-15 to increase the membership of the Missouri State Park Advisory Board. (Oct. 26) - Rescinded by Executive Order 17-01,companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Oct', '26') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_040,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-41,2005-11-14,Gov. Matt Blunt establishes the Governor's Advisory Council for Veterans Affairs. (Nov. 14) - Rescinded by Executive Order 10-11,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Nov', '14') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_041,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-42,2005-11-14,Gov. Matt Blunt establishes the National Incident Management System (NIMS) as the standard for emergency incident management in the State of Missouri and directs all state executive departments to immediately incorporate the NIMS. (Nov. 14),review,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Nov', '14') 2005; PDF/legal signature: this 14th day of November, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_042,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-43,2005-11-30,"Gov. Matt Blunt establishes the Hispanic Business, Trade and Culture Commission to serve as a statewide advisory body on trade and investment issues relevant to the Hispanic business community in Missouri. The Missouri Governor's Commission on Hispanic Affairs is abolished and Executive Order 03-24 is superseded. (Nov. 30) - Rescinded by Executive Order 21-06",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Nov', '30') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_043,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-44,2005-12-14,Gov. Matt Blunt declares a State of Emergency due to the failure of the dam at Taum Sauk Reservoir. The Missouri State Emergency Operation Plan is activated. (Dec. 14),review,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Dec', '14') 2005; PDF/legal signature: this 14th day of December, 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_044,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-45,2005-12-14,Gov. Matt Blunt directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities as a result of the failure of the dam at Taum Sauk Reservoir. (Dec. 14),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Dec', '14') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_045,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-46,2005-12-27,Gov. Matt Blunt establishes the Missouri Energy Task Force. (Dec. 27) - Rescinded by Executive Order 24-11,exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Dec', '27') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_046,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-05-47,2005-12-29,Gov. Matt Blunt creates interim requirements for overdimension and overweight permits for commercial motor carriers engaged in cleanup efforts resulting from the Taum Sauk Upper Reservoir failure. (Dec. 29),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Dec', '29') 2005",https://www.sos.mo.gov/library/reference/orders/2005/eo05_047,https://www.sos.mo.gov/library/reference/orders/2005/eo2005,
MO-EO-06-01,2006-01-10,"Gov. Matt Blunt designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Jan. 10)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Jan', '10') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_001,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-02,2006-01-11,"Gov. Matt Blunt extends the deadline for the State Retirement Consolidation Commission to issue a final report and terminate operations to March 1, 2006. (Jan. 11)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '11') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_002,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-03,2006-01-17,Gov. Matt Blunt establishes the Missouri Healthcare Information Technology Task Force. (Jan. 17) - Rescinded by Executive Order 09-27 - Rescinded by Executive Order 24-11,exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '17') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_003,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-04,2006-02-01,"Gov. Matt Blunt transfers functions, personnel, property, etc. of the Division of Finance, the State Banking Board, the Division of Credit Unions, and the Division of Professional Registration to the Department of Insurance, effective August 28, 2006. The Department of Insurance is renamed the Missouri Department of Insurance, Financial Institutions and Professional Registration under the Governor's Executive Branch Reorganization Plan of 2006. (Feb. 1) - Superseded and Replaced by Executive Order 19-02",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '1') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_004,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-05,2006-02-01,"Gov. Matt Blunt transfers functions, personnel, property, etc. of the Missouri Rx Plan Advisory Commission to the Missouri Department of Social Services under the Governor's Executive Branch Reorganization Plan of 2006, effective August 28, 2006. (Feb. 1)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Feb', '1') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_005,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-06,2006-02-01,"Gov. Matt Blunt transfers functions, personnel, property, etc. of the Missouri Assistive Technology Advisory Council to the Missouri Department of Elementary and Secondary Education under the Governor's Executive Branch Reorganization Plan of 2006, effective August 28, 2006. Certain provisions of Executive Order 04-08 are rescinded. (Feb. 1)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '1') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_006,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-07,2006-02-01,"Gov. Matt Blunt transfers functions, personnel, property, etc. of the Missouri Life Sciences Research Board to the Missouri Department of Economic Development under the Governor's Executive Branch Reorganization Plan of 2006, effective August 28, 2006. (Feb. 1)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '1') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_007,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-08,2006-02-07,"Gov. Matt Blunt dedicates and names the state office building, located at 1616 Missouri Boulevard, Jefferson City, Missouri, in honor of George Washington Carver. (Feb. 7)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '7') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_008,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-09,2006-02-10,Gov. Matt Blunt reauthorizes the Homeland Security Advisory Council as a continuing advisory body and updates the structure of the homeland security function within the Department of Public Safety to reflect the current organization and operation. (Feb. 10),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '10') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_009,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-10,2006-03-07,"Gov. Matt Blunt establishes the Government, Faith-based and Community Partnership. (Mar. 7)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Mar', '7') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_010,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-11,2006-03-13,"Gov. Matt Blunt orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to the severe weather that began on March 11, 2006. (Mar. 13)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('Mar', '13') 2006; PDF/legal signature: this 13th day of March 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_011,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-13,2006-03-13,"Gov. Matt Blunt orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on March 11, 2006. (Mar. 13)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Mar', '13') 2006; PDF/legal signature: this 13th day of March 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_013,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-15,2006-04-03,"Gov. Matt Blunt orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to the severe weather that began on April 2, 2006. (Apr. 3)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('Apr', '3') 2006; PDF/legal signature: this 3rd day of April, 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_015,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-18,2006-04-03,Gov. Matt Blunt authorizes certified investigators from various state agencies to temporarily exercise full statewide police authority. (Apr. 3),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Apr', '3') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_018,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-19,2006-04-03,"Gov. Matt Blunt orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on March 29, 2006. (Apr. 3)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Apr', '3') 2006; PDF/legal signature: this 3rd day of April, 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_019,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-20,2006-04-05,Gov. Matt Blunt acknowledges the regional state of emergency within various Missouri counties and directs interim requirements for overdimension and overweight permits for commercial motor carriers engaged in intrastate disaster relief efforts. (Apr. 5),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Apr', '5') 2006; PDF/legal signature: this 5th day of April, 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_020,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-21,2006-06-02,"Gov. Matt Blunt designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (June 2)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('June', '2') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_021,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-22,2006-06-22,"Gov. Matt Blunt directs the transfers of all tobacco settlement moneys to a single account, the Healthy Families Trust Fund, and rescinds Executive Order 01-05 . (June 22)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('June', '22') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_022,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-23,2006-06-27,Gov. Matt Blunt formalizes the organizational structure of the Statewide Interoperability Executive Committee and places it under the authority of the Homeland Security Advisory Council for the purpose of developing a statewide communications strategic plan. (June 27),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('June', '27') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_023,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-24,2006-07-03,Gov. Matt Blunt establishes the Missouri Abraham Lincoln Bicentennial Commission. (July 3),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('July', '3') 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_024,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-26,2006-07-20,"Gov. Matt Blunt orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities due to the severe weather beginning July 19, 2006. (July 20)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('July', '20') 2006; PDF/legal signature: this 20th day of July 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_026,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-27,2006-07-21,"Gov. Matt Blunt orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on July 19, 2006. (July 21)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('July', '21') 2006; PDF/legal signature: this 21st day of July 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_027,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-28,2006-07-22,Gov. Matt Blunt orders the Director of the Missouri Department of Transportation authority to issue emergency declarations of regional or local emergency for the limited purpose of temporarily suspending regulations to motor carriers. (July 22),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('July', '22') 2006; PDF/legal signature: this 22nd day of July 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_028,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-29,2006-08-11,Gov. Matt Blunt orders the Director of the Missouri Department of Transportation authority to issue emergency declarations of regional or local emergency for the limited purpose of temporarily suspending regulations to motor carriers. The director is also authorized to issue overdimension and overweight permits for commercial motor carriers engaged in interstate and intrastate disaster relief. (Aug. 11),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Aug', '11') 2006; PDF/legal signature: this 11th day of August 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_029,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-30,2006-08-18,"Gov. Matt Blunt extends the declaration of emergency contained in Executive Order 06-25 and the terms of Executive Order 06-27 through September 22, 2006, for clean up in the aftermath of severe storms in the east central part of the state. (Aug. 18)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Aug', '18') 2006; PDF/legal signature: this 18th day of August, 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_030,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
MO-EO-06-32,2006-09-26,"Gov. Matt Blunt orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on September 22, 2006. (Sep. 26)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Sep', '26') 2006; PDF/legal signature: this 26th day of September, 2006",https://www.sos.mo.gov/library/reference/orders/2006/eo06_032,https://www.sos.mo.gov/library/reference/orders/2006/eo2006,
