declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,deaths_direct,injuries_direct,damage_property_usd,damage_crops_usd,event_types,event_count,total_damage_usd,resolution_status,resolved_zone_id,resolved_zone_name,resolved_counties
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,29,PAGE,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA029,Page,Page
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,35,AMHERST,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA035,Amherst,Amherst
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,42,LOUDOUN,0,0,0.0,0.0,Flood,1,0.0,unresolved,,,LOUDOUN
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,44,PITTSYLVANIA / DANVILLE,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA044,Pittsylvania,City of Danville; Pittsylvania
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,45,CAMPBELL / LYNCHBURG,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA045,Campbell,Campbell; City of Lynchburg
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,46,APPOMATTOX,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA046,Appomattox,Appomattox
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,47,BUCKINGHAM,0,0,0.0,0.0,Flood,1,0.0,matched_zone_code,VA047,Buckingham,Buckingham
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,58,HALIFAX,0,0,0.0,0.0,Flood,2,0.0,matched_zone_code,VA058,Halifax,Halifax
VA-WARNER-EO-82-2004,EO-82,Mark R. Warner,Executive Order 82 (2004) Declaration of a State of Emergency for the Commonwealth Due to Significant Flooding and Tornadoes Caused by Hurricane Jeanne.,2004-09-29,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827940405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,Z,NWS forecast zone,59,CHARLOTTE,0,0,0.0,0.0,Flood,2,0.0,matched_zone_code,VA059,Charlotte,Charlotte
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,59,FAIRFAX,0,2,5024000.0,0.0,Thunderstorm Wind,3,5024000.0,county_passthrough,,,FAIRFAX
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,51,DICKENSON,0,0,102000.0,0.0,Flash Flood,2,102000.0,county_passthrough,,,DICKENSON
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,79,GREENE,0,0,100000.0,0.0,Flash Flood,1,100000.0,county_passthrough,,,GREENE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,775,SALEM (C),0,0,100000.0,0.0,Flash Flood,1,100000.0,county_passthrough,,,SALEM (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,29,BUCKINGHAM,0,0,79900.0,0.0,"Flash Flood, Flood, Thunderstorm Wind",5,79900.0,county_passthrough,,,BUCKINGHAM
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,71,GILES,0,0,75000.0,0.0,Flash Flood,2,75000.0,county_passthrough,,,GILES
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,173,SMYTH,0,0,75000.0,0.0,Thunderstorm Wind,1,75000.0,county_passthrough,,,SMYTH
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,187,WARREN,0,0,65000.0,0.0,Flash Flood,1,65000.0,county_passthrough,,,WARREN
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,161,ROANOKE,0,0,50000.0,0.0,Flash Flood,1,50000.0,county_passthrough,,,ROANOKE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,610,FALLS CHURCH (C),0,0,45000.0,0.0,Thunderstorm Wind,1,45000.0,county_passthrough,,,FALLS CHURCH (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,510,ALEXANDRIA (C),0,0,40000.0,0.0,Thunderstorm Wind,1,40000.0,county_passthrough,,,ALEXANDRIA (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,121,MONTGOMERY,0,0,38000.0,0.0,Thunderstorm Wind,1,38000.0,county_passthrough,,,MONTGOMERY
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,143,PITTSYLVANIA,0,0,35000.0,0.0,"Flash Flood, Thunderstorm Wind",3,35000.0,county_passthrough,,,PITTSYLVANIA
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,5,ALLEGHANY,0,0,20000.0,0.0,Thunderstorm Wind,1,20000.0,county_passthrough,,,ALLEGHANY
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,13,ARLINGTON,0,0,20000.0,0.0,Thunderstorm Wind,2,20000.0,county_passthrough,,,ARLINGTON
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,153,PRINCE WILLIAM,0,0,20000.0,0.0,Thunderstorm Wind,1,20000.0,county_passthrough,,,PRINCE WILLIAM
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,3,ALBEMARLE,0,0,15000.0,0.0,"Flash Flood, Thunderstorm Wind",2,15000.0,county_passthrough,,,ALBEMARLE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,600,FAIRFAX (C),0,0,15000.0,0.0,Thunderstorm Wind,1,15000.0,county_passthrough,,,FAIRFAX (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,9,AMHERST,0,0,10000.0,0.0,"Flood, Thunderstorm Wind",2,10000.0,county_passthrough,,,AMHERST
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,61,FAUQUIER,0,0,10000.0,0.0,Thunderstorm Wind,1,10000.0,county_passthrough,,,FAUQUIER
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,540,CHARLOTTESVILLE (C),0,0,10000.0,0.0,Thunderstorm Wind,1,10000.0,county_passthrough,,,CHARLOTTESVILLE (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,137,ORANGE,0,0,5000.0,0.0,Thunderstorm Wind,1,5000.0,county_passthrough,,,ORANGE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,740,PORTSMOUTH (C),0,0,5000.0,0.0,Thunderstorm Wind,1,5000.0,county_passthrough,,,PORTSMOUTH (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,530,BUENA VISTA (C),0,0,4000.0,0.0,Thunderstorm Wind,1,4000.0,county_passthrough,,,BUENA VISTA (C)
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,1,ACCOMACK,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,ACCOMACK
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,7,AMELIA,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,AMELIA
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,57,ESSEX,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,ESSEX
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,131,NORTHAMPTON,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,NORTHAMPTON
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,175,SOUTHAMPTON,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,SOUTHAMPTON
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,193,WESTMORELAND,0,0,2000.0,0.0,Thunderstorm Wind,1,2000.0,county_passthrough,,,WESTMORELAND
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,19,BEDFORD,0,0,900.0,0.0,"Flood, Thunderstorm Wind",2,900.0,county_passthrough,,,BEDFORD
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,89,HENRY,0,0,900.0,0.0,Thunderstorm Wind,1,900.0,county_passthrough,,,HENRY
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,15,AUGUSTA,0,0,0.0,0.0,Flash Flood,1,0.0,county_passthrough,,,AUGUSTA
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,23,BOTETOURT,0,0,0.0,0.0,Flood,2,0.0,county_passthrough,,,BOTETOURT
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,33,CAROLINE,0,0,0.0,0.0,Flash Flood,1,0.0,county_passthrough,,,CAROLINE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,43,CLARKE,0,0,0.0,0.0,Flash Flood,1,0.0,county_passthrough,,,CLARKE
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,69,FREDERICK,0,0,0.0,0.0,Flash Flood,1,0.0,county_passthrough,,,FREDERICK
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,83,HALIFAX,0,0,0.0,0.0,Flood,1,0.0,county_passthrough,,,HALIFAX
VA-KAINE-EO-27-2006,EO-27,Timothy M. Kaine,"Executive Order 27 (2006) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Significant Flooding, Transportation Impacts, Mudslides, and Continued Flash Flood Warnings Due to Extensive Rainfall Beginning June 23, 2006 from a Severe Tropical Weather System.",2006-06-30,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828060805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,C,county/county-equivalent,91,HIGHLAND,0,0,0.0,0.0,Flash Flood,1,0.0,county_passthrough,,,HIGHLAND
